scorer,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000,DeepCut_resnet50_rotarodpaws_2Nov15shuffle1_1030000
bodyparts,Rightpaw,Rightpaw,Rightpaw,Leftpaw,Leftpaw,Leftpaw,Tailbase,Tailbase,Tailbase,Rotarodtop,Rotarodtop,Rotarodtop,Rotarodbottom,Rotarodbottom,Rotarodbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1864,398.6305091381073,171.79709196090698,1.0,272.1235852241516,138.1763048171997,0.9999998807907104,332.87704384326935,150.90741157531738,1.0,440.81406927108765,122.41482543945312,1.0,203.82828521728516,242.63695287704468,1.0
1865,399.03667402267456,179.70136404037476,1.0,275.91611921042204,149.03658938407898,0.9005501866340637,334.4622390270233,166.27763843536377,1.0,441.7171220779419,122.43652009963989,1.0,204.4155330657959,242.52403831481934,1.0
1866,398.29631423950195,187.60611581802368,1.0,157.95561504364014,241.47564792633057,0.00015042662562336773,336.811402797699,179.82364463806152,1.0,442.2322287559509,121.94566202163696,1.0,206.36264276504517,243.1880922317505,1.0
1867,399.29503560066223,194.28676176071167,1.0,403.90223503112793,195.92067916691303,0.00020418426720425487,339.73435616493225,191.60748195648193,1.0,441.86725997924805,122.39086294174194,1.0,207.02226519584656,242.60449409484863,1.0
1868,399.46287202835083,201.5156650543213,1.0,158.78300166130066,241.6943016052246,0.00011782960791606456,342.3095464706421,199.70900058746338,1.0,441.646372795105,122.49110317230225,1.0,207.4579291343689,242.5849723815918,1.0
1869,399.65064907073975,208.20967864990234,1.0,403.7805652618408,210.483722448349,0.00016481867351103574,343.80693769454956,211.57974004745483,1.0,441.7623805999756,121.97149324417114,1.0,206.89695048332214,242.7196717262268,1.0
1870,398.2561283111572,215.6701271533966,1.0,402.87917137145996,217.19524335861206,0.00017077910888474435,344.4713091850281,219.8067970275879,1.0,442.07911717891693,121.72829627990723,1.0,206.42942023277283,242.99186325073242,1.0
1871,398.7481966018677,219.99979496002197,1.0,271.47901153564453,191.6264238357544,0.0004345654451753944,343.43905806541443,215.08788871765137,1.0,441.7412066459656,121.28217887878418,1.0,205.8201779127121,242.27856397628784,1.0
1872,401.69166135787964,222.35651540756226,1.0,269.6797089576721,190.2290952205658,0.9912762641906738,342.4619278907776,197.55940914154053,1.0,442.93852484226227,121.98070478439331,1.0,205.83426451683044,242.20294332504272,1.0
1873,391.1661305427551,172.170560836792,1.0,276.9718737602234,187.92172622680664,1.0,329.2223024368286,159.1949872970581,1.0,441.9360637664795,122.74034786224365,1.0,204.66877555847168,242.13776969909668,1.0
1874,370.27418422698975,127.05645966529846,1.0,274.82618618011475,187.05316972732544,1.0,315.00356912612915,132.84618473052979,1.0,439.43248748779297,120.87084293365479,1.0,204.12759017944336,241.4154806137085,1.0
1875,365.8320460319519,132.77420330047607,1.0,264.4962191581726,162.91663074493408,1.0,295.48034715652466,105.9585280418396,1.0,439.35125064849854,120.50743198394775,1.0,203.1467251777649,241.53304958343506,1.0
1876,366.70495891571045,132.15599822998047,1.0,237.4333928823471,105.3531711101532,0.9738003015518188,272.70813274383545,82.78861141204834,1.0,437.8795976638794,120.02961254119873,1.0,200.4595456123352,242.11758756637573,1.0
1877,362.73457860946655,134.65826654434204,1.0,369.1301040649414,133.78810024261475,0.000816685613244772,251.50522089004517,87.93626070022583,1.0,439.18375301361084,120.46897315979004,1.0,230.0532989501953,242.94326972961426,1.0
1878,362.0695323944092,136.14248991012573,1.0,365.45416736602783,135.53845024108887,0.010050262324512005,238.0907919406891,94.01374626159668,1.0,438.90390610694885,119.98142862319946,1.0,210.74371242523193,243.87472867965698,1.0
1879,356.77578258514404,136.06246900558472,1.0,362.31770741939545,135.44232869148254,0.000416280934587121,233.50371932983398,96.50240993499756,1.0,439.0485985279083,120.00286293029785,1.0,206.60669493675232,242.0729112625122,1.0
1880,340.919005215168,110.01152539253235,1.0,216.97407293319702,106.61779725551605,9.986905934056267e-05,235.4311499595642,97.21449041366577,1.0,438.69226241111755,120.27257251739502,1.0,204.53515708446503,241.68840265274048,1.0
1881,354.5202558040619,123.85171222686768,1.0,358.9239225387573,122.22285413742065,0.004242308437824249,232.70468664169312,104.77578592300415,1.0,438.12562823295593,119.74851846694946,1.0,195.23317623138428,242.1226921081543,1.0
1882,356.2352247238159,126.45544981956482,1.0,362.6014859676361,129.34192180633545,0.0016840308671817183,228.9796848297119,106.08723783493042,1.0,437.7573275566101,119.88471364974976,1.0,190.1777069568634,243.2405982017517,1.0
1883,356.6576498746872,130.1645998954773,1.0,362.85520899295807,131.52774015069008,0.017134835943579674,229.9226576089859,111.65112686157227,1.0,438.17900347709656,119.90696144104004,1.0,222.26271080970764,242.18325519561768,1.0
1884,356.7491329908371,134.199538230896,1.0,223.21545267105103,223.33930206298828,0.0002574115642346442,233.85513305664062,110.52657413482666,1.0,437.87244844436646,119.44244432449341,1.0,229.67353892326355,241.61916494369507,1.0
1885,358.23086619377136,137.7490553855896,1.0,223.01508903503418,223.48953795433044,0.00014251664106268436,235.5143811404705,110.37679290771484,1.0,436.99201518297195,119.7781023979187,1.0,229.32190346717834,242.53830575942993,1.0
1886,357.7502281665802,140.35667419433594,1.0,223.09821009635925,223.4263391494751,8.118627738440409e-05,238.82890796661377,107.02398872375488,1.0,437.58042788505554,119.42229652404785,1.0,230.75312662124634,242.83905172348022,1.0
1887,357.8216825723648,146.1446967124939,1.0,366.8192253112793,146.8139612674713,7.174482743721455e-05,243.33595436811447,111.80956554412842,1.0,438.17678689956665,119.80317282676697,1.0,234.38818407058716,243.29348850250244,1.0
1888,357.50045013427734,151.65826272964478,1.0,233.029443025589,125.63757717609406,0.00012524444900918752,248.60540771484375,117.74656391143799,1.0,437.67617428302765,120.17235851287842,1.0,237.9541712999344,243.59410285949707,1.0
1889,358.16415214538574,157.46897506713867,1.0,232.71180295944214,125.09392321109772,0.00070385099388659,249.4980709552765,118.5497055053711,1.0,438.39743089675903,120.64459466934204,1.0,238.2527050971985,243.01050472259521,1.0
1890,362.0821313858032,162.28232097625732,1.0,231.82897996902466,125.05863296985626,0.06614680588245392,258.8729085922241,110.5591344833374,1.0,438.5041928291321,120.31360197067261,1.0,206.1281840801239,242.75120759010315,1.0
1891,356.7609561085701,161.96014881134033,1.0,239.7014467716217,131.66563415527344,1.0,275.3344564437866,91.1298360824585,1.0,437.49318766593933,120.12608766555786,1.0,202.99057912826538,241.32012510299683,1.0
1892,367.3531150817871,91.0172233581543,1.0,247.61371421813965,141.53684616088867,1.0,299.0556082725525,79.79336667060852,1.0,439.38926911354065,121.55562400817871,1.0,203.10147285461426,241.26406288146973,1.0
1893,384.62034034729004,112.16190433502197,1.0,254.1440396308899,137.5462555885315,1.0,335.0460832118988,81.8349871635437,1.0,441.12750148773193,122.30369663238525,1.0,203.50463914871216,241.02529335021973,1.0
1894,403.8140186071396,114.71952974796295,0.999998927116394,270.97377276420593,101.91322767734528,0.9999996423721313,368.5548872947693,85.94795417785645,1.0,441.50710821151733,122.9899320602417,1.0,202.38790082931519,240.53423023223877,1.0
1895,407.74846291542053,108.1688988506794,0.0028907943051308393,294.51135516166687,122.84539031982422,1.0,385.45625829696655,105.09585571289062,1.0,208.08193397521973,121.01777029037476,1.0,203.4131908416748,241.0620665550232,1.0
1896,418.4273258447647,114.60003745555878,0.0037964985240250826,295.3131437301636,126.11390399932861,1.0,399.3639781475067,114.29718112945557,1.0,209.39073657989502,119.71774864196777,1.0,202.85303735733032,241.37296390533447,1.0
1897,420.4239113330841,125.62309312820435,0.23565983772277832,296.62493991851807,130.97761821746826,1.0,399.5600872039795,125.928879737854,1.0,209.01634883880615,119.95255899429321,1.0,201.89603233337402,241.59652376174927,1.0
1898,423.11182260513306,129.07798957824707,0.035779718309640884,299.9534864425659,135.16107559204102,1.0,396.49662283062935,133.58003330230713,1.0,208.8442268371582,120.1081223487854,1.0,201.88502836227417,241.76991271972656,1.0
1899,420.75065118074417,128.16566014289856,0.028753696009516716,298.7970027923584,137.78913402557373,1.0,397.00621271133423,126.07028484344482,1.0,208.9169249534607,120.15739440917969,1.0,201.35793685913086,241.4994239807129,1.0
1900,422.88651990890503,129.1463258266449,0.003243090584874153,299.2148995399475,143.53555822372437,1.0,392.0126495361328,129.52881717681885,1.0,208.7803864479065,120.34445333480835,1.0,202.57349967956543,241.8165783882141,1.0
1901,423.9320650100708,123.18821829557419,0.00035044693504460156,298.8758397102356,151.11620831489563,1.0,392.169828414917,147.56636714935303,1.0,208.48199367523193,120.77383613586426,1.0,202.68042755126953,241.4244203567505,1.0
1902,425.70486426353455,134.68577527999878,0.001072668470442295,298.92660903930664,160.61169624328613,1.0,389.3982173204422,166.83809852600098,1.0,208.95990133285522,120.69337892532349,1.0,203.47269248962402,241.658784866333,1.0
1903,424.1870753765106,130.5252069234848,0.0005075911176390946,298.1448884010315,168.37547540664673,1.0,385.98475074768066,179.10148811340332,1.0,440.14037322998047,123.61390733718872,1.0,204.2165184020996,241.44737100601196,1.0
1904,425.00709676742554,130.42599391937256,0.0002195946144638583,295.8990042209625,175.2695529460907,1.0,385.15670347213745,187.91160440444946,1.0,440.7067856788635,123.7957215309143,1.0,203.80798768997192,241.85284233093262,1.0
1905,427.5409815609455,135.88888216018677,0.00018944681505672634,293.06025409698486,183.81347274780273,1.0,384.50400590896606,197.88846015930176,1.0,439.80644607543945,123.91349458694458,1.0,206.31501293182373,242.16215753555298,1.0
1906,436.630633354187,133.98368549346924,0.00016987886920105666,293.18879795074463,191.10248351097107,1.0,381.29830503463745,198.91918659210205,1.0,439.43384647369385,123.53698348999023,1.0,205.9984461069107,242.82887506484985,1.0
1907,427.54373982548714,135.1942834854126,0.00016116224287543446,294.5829529762268,193.43718099594116,1.0,378.1953206062317,193.29452562332153,1.0,440.24795150756836,123.40083694458008,1.0,206.48910546302795,242.8121304512024,1.0
1908,405.3902040719986,181.35728693008423,1.0,293.6268335580826,197.5031280517578,1.0,368.9522156715393,187.66162061691284,1.0,440.1416893005371,123.36898136138916,1.0,206.2580382823944,242.4200301170349,1.0
1909,396.95729064941406,183.42215037345886,1.0,293.4842224121094,202.6311707496643,1.0,360.9696469306946,169.3542218208313,1.0,442.10575127601624,123.66336059570312,1.0,205.6552128791809,242.39078426361084,1.0
1910,391.813800573349,181.13265419006348,1.0,294.5353138446808,209.49004745483398,1.0,349.6762971878052,147.6197280883789,1.0,441.82177686691284,122.2651686668396,1.0,207.43193411827087,243.01424598693848,1.0
1911,388.7815275788307,180.98833656311035,1.0,287.75516152381897,183.705650806427,1.0,334.01383090019226,111.16698455810547,1.0,441.5757737159729,122.57803010940552,1.0,205.31013202667236,242.19652843475342,1.0
1912,383.4633412361145,183.87338948249817,1.0,245.6678695678711,104.52143716812134,1.0,305.39369678497314,93.85690498352051,1.0,441.2351608276367,121.61531686782837,1.0,203.80462408065796,242.20238494873047,1.0
1913,371.8654239475727,161.1339898109436,1.0,239.62848949432373,109.29022336006165,1.0,274.20939338207245,79.1570520401001,1.0,440.1644129753113,120.49858856201172,1.0,203.89796447753906,240.89642333984375,1.0
1914,339.7317469716072,95.56911611557007,1.0,239.65484738349915,109.72669887542725,0.8772158622741699,263.267147064209,81.88257837295532,1.0,439.8773319721222,120.8258204460144,1.0,202.90231895446777,240.2538981437683,1.0
1915,343.3851580619812,115.84608834981918,1.0,237.41653978824615,108.19970566034317,0.3796095848083496,260.8044214248657,80.24519062042236,1.0,439.52584886550903,120.58864641189575,1.0,202.86137342453003,240.56484699249268,1.0
1916,349.49687790870667,117.96251463890076,1.0,341.5049467086792,121.34317946434021,0.0001539021759526804,254.6682939529419,72.14422225952148,1.0,440.7101607322693,119.81553339958191,1.0,200.27568912506104,241.0640058517456,1.0
1917,349.53831124305725,118.70742440223694,1.0,257.95149421691895,252.37281560897827,9.832144860411063e-05,250.272789478302,52.66218852996826,1.0,439.23708939552307,120.44007539749146,1.0,239.75369906425476,245.06601810455322,1.0
1918,349.3047046661377,120.79511308670044,1.0,239.02414894104004,110.24468755722046,0.016039272770285606,233.7402000427246,62.077874183654785,1.0,439.3275547027588,120.09084701538086,1.0,218.2675266265869,243.15170288085938,1.0
1919,346.2902584075928,123.3528618812561,1.0,202.07497012615204,107.19223845005035,0.18547381460666656,218.73996472358704,78.00240230560303,1.0,439.2413475513458,120.0354151725769,1.0,202.4280548095703,241.57658529281616,1.0
1920,346.4485117197037,125.8689317703247,1.0,353.6747798919678,126.27177739143372,0.0012514668051153421,225.12957763671875,80.08016633987427,1.0,439.71078968048096,120.15115785598755,1.0,203.86572074890137,240.61445331573486,1.0
1921,347.6547303199768,129.9795069694519,1.0,353.69579696655273,131.08853393793106,0.0049467021599411964,230.98932003974915,86.45778560638428,1.0,439.87577986717224,120.62257623672485,1.0,210.36304426193237,243.637797832489,1.0
1922,348.3263826370239,135.29013752937317,1.0,353.5815725326538,134.8790476322174,0.0002708956890273839,229.79356479644775,94.40210151672363,1.0,438.9123182296753,119.98084497451782,1.0,218.5966019630432,242.16213417053223,1.0
1923,349.54435193538666,137.83346605300903,1.0,355.33090019226074,138.88511443138123,0.0002708985412027687,229.46134567260742,97.02213621139526,1.0,438.7547562122345,120.51915979385376,1.0,208.2710838317871,243.07083559036255,1.0
1924,347.13600194454193,141.00521564483643,1.0,353.7070837020874,143.8601417541504,0.00024629439576528966,234.53319931030273,101.38926219940186,1.0,438.3255715370178,120.81438541412354,1.0,225.11778783798218,242.9274320602417,1.0
1925,346.0326499938965,144.27365636825562,1.0,353.66508293151855,145.82853817939758,0.001040355651639402,239.89853715896606,100.5466718673706,1.0,439.398175239563,120.83520078659058,1.0,240.01552081108093,244.28679943084717,1.0
1926,346.0800633430481,149.36721420288086,1.0,220.36518654227257,111.28426003456116,0.002446731785312295,247.4292094707489,102.9864673614502,1.0,439.3131835460663,120.906174659729,1.0,203.25789642333984,240.1609377861023,1.0
1927,347.18960762023926,156.24859809875488,1.0,208.1653757095337,224.1196050643921,0.0005440314998850226,247.67373275756836,116.62275218963623,1.0,440.0032525062561,120.97364282608032,1.0,202.8917417526245,240.68066215515137,1.0
1928,348.88461196422577,163.7594494819641,1.0,218.8071745634079,121.39116716384888,0.00035903460229747,247.0243661403656,130.79052639007568,1.0,439.994503736496,121.00959825515747,1.0,202.95942974090576,242.31925344467163,1.0
1929,352.37773990631104,171.8483109474182,1.0,227.28245544433594,242.09381091594696,8.238544251071289e-05,246.01560139656067,143.5305757522583,1.0,440.74384212493896,121.188973903656,1.0,201.61650609970093,241.68196725845337,1.0
1930,353.03389501571655,179.41280364990234,1.0,207.73380398750305,224.21327829360962,8.709442772669718e-05,249.37615633010864,150.91632723808289,1.0,441.0430197715759,121.57145357131958,1.0,202.05049085617065,241.431649684906,1.0
1931,351.35378098487854,183.35881757736206,1.0,231.2714443206787,142.12029814720154,0.00019631643954198807,250.46141123771667,149.08701133728027,1.0,440.840491771698,121.21156024932861,1.0,202.31904077529907,241.7750391960144,1.0
1932,354.0245018005371,183.33683586120605,1.0,231.2536301612854,127.87565612792969,0.0012219115160405636,251.82128398120403,134.8134765625,1.0,439.6560146808624,121.50230932235718,1.0,203.8327717781067,242.36008071899414,1.0
1933,342.6180100440979,105.5930848121643,1.0,236.01027037855238,144.2600646018982,0.9826085567474365,272.5014305114746,129.30741262435913,1.0,439.3835747241974,121.05197620391846,1.0,203.4188690185547,242.64986371994019,1.0
1934,373.4982898235321,127.18295979499817,1.0,244.54637563228607,143.3155436515808,0.9999862909317017,299.41937255859375,131.69615697860718,1.0,439.06860852241516,121.72442865371704,1.0,202.57850742340088,242.44033813476562,1.0
1935,371.1913801431656,130.66221284866333,1.0,249.30391454696655,143.0202522277832,1.0,297.59539794921875,126.12077140808105,1.0,438.98263478279114,121.87509298324585,1.0,203.26128911972046,241.360342502594,1.0
1936,371.4888785481453,134.16591358184814,1.0,248.50449132919312,140.5677251815796,1.0,298.7771430015564,115.22204780578613,1.0,439.67410016059875,121.85996913909912,1.0,203.36455011367798,240.91519498825073,1.0
1937,371.5906925201416,137.2579321861267,1.0,252.89738082885742,141.79040241241455,1.0,308.39934825897217,104.96635961532593,1.0,439.1853377819061,121.69584798812866,1.0,204.31363677978516,240.94497632980347,1.0
1938,369.74611377716064,135.2355091571808,1.0,268.5460195541382,95.91447114944458,1.0,324.5221046805382,86.05870151519775,1.0,439.8679795265198,121.86356019973755,1.0,203.2599287033081,240.18992233276367,1.0
1939,384.47006821632385,142.6702184677124,0.9999951124191284,273.4066665172577,109.24842858314514,1.0,341.8590831756592,81.39546966552734,1.0,440.43421840667725,122.46884059906006,1.0,202.95589208602905,240.18920183181763,1.0
1940,391.46983575820923,95.19989013671875,0.9999988079071045,272.9019470214844,115.71455717086792,1.0,359.851114988327,86.20960998535156,1.0,441.15881967544556,122.56385326385498,1.0,203.9140362739563,239.92809677124023,1.0
1941,400.46232533454895,117.06313920021057,1.0,274.96123683452606,120.10437297821045,1.0,375.68539023399353,113.80036067962646,1.0,441.02000856399536,121.76964092254639,1.0,203.86344718933105,241.1831455230713,1.0
1942,404.89216190576553,119.70643949508667,0.9178474545478821,275.47963190078735,122.16545677185059,1.0,370.771625995636,132.59519386291504,1.0,440.78786754608154,122.08512544631958,1.0,202.97468185424805,240.39425659179688,1.0
1943,405.4130662679672,121.44153499603271,0.932120144367218,274.85278606414795,124.34735679626465,1.0,370.7544425725937,132.86768245697021,1.0,440.77731800079346,122.23223352432251,1.0,203.9328966140747,240.78782272338867,1.0
1944,404.8677976131439,127.30026197433472,0.7830735445022583,275.81916856765747,128.31400871276855,1.0,371.9977341783233,139.93125534057617,1.0,440.7057538032532,122.95923852920532,1.0,203.17194604873657,240.72378301620483,1.0
1945,420.9044671058655,130.5953438282013,0.00040234674816019833,276.8461265563965,135.76911163330078,1.0,371.5599858760834,156.92891883850098,1.0,439.65854001045227,122.5018310546875,1.0,203.66272974014282,241.1397304534912,1.0
1946,388.2629518508911,170.5833067893982,0.00043599968194030225,275.623209387064,141.8286304473877,1.0,366.5937798023224,168.45931434631348,1.0,439.53460907936096,122.30591630935669,1.0,203.83278512954712,241.15759754180908,1.0
1947,420.9222469329834,131.1465147137642,0.0007950781146064401,279.2705297470093,154.55990934371948,1.0,367.72912526130676,179.88864469528198,1.0,439.05418634414673,122.22130727767944,1.0,203.15535068511963,241.0093183517456,1.0
1948,421.7281188964844,130.78475177288055,0.0026306642685085535,277.67396104335785,161.63118648529053,1.0,366.62248277664185,187.0471158027649,1.0,438.79499864578247,121.71249485015869,1.0,203.34129762649536,241.04771280288696,1.0
1949,418.62329375743866,155.36450046300888,0.0004708587657660246,277.77246475219727,168.4011836051941,1.0,369.5505061149597,200.52804946899414,1.0,438.9530212879181,121.80912828445435,1.0,203.98810529708862,240.98476886749268,1.0
1950,424.6084976196289,131.39463698863983,0.00043514990829862654,274.58339500427246,175.01162385940552,1.0,368.3161380290985,223.02376174926758,1.0,439.9807391166687,123.24449354410172,1.0,203.984393119812,241.12218236923218,1.0
1951,431.53028106689453,131.31929033994675,0.0006235588225536048,273.4249143600464,184.89487600326538,1.0,361.6058039665222,233.85748720169067,1.0,441.4152364730835,124.06832030415535,1.0,205.09072303771973,241.9559006690979,1.0
1952,428.249851167202,136.36237931251526,0.0010248481994494796,271.3306267261505,190.33013486862183,1.0,360.6209030151367,232.9779291152954,1.0,440.58019495010376,124.32527506351471,1.0,205.55390000343323,242.26190376281738,1.0
1953,403.37238723039627,184.47893810272217,0.9601535201072693,274.9593949317932,194.18363618850708,1.0,354.0121178627014,219.0718846321106,1.0,439.9598698616028,123.11904859542847,1.0,205.61680603027344,242.186616897583,1.0
1954,404.64509296417236,176.77585554122925,1.0,281.020872592926,193.61920738220215,1.0,350.8415880203247,190.85037517547607,1.0,440.2134208679199,122.00340700149536,1.0,205.85697042942047,242.51735591888428,1.0
1955,400.21393871307373,176.61700916290283,1.0,282.5274920463562,192.16933488845825,1.0,338.77238726615906,159.0945987701416,1.0,441.2329912185669,122.39120244979858,1.0,205.74220252037048,242.8183879852295,1.0
1956,395.8661594390869,169.27073097229004,1.0,274.91526889801025,159.66308403015137,1.0,317.7271691560745,111.52043437957764,1.0,441.81578302383423,121.88310432434082,1.0,204.75972843170166,241.97035884857178,1.0
1957,387.6873025596142,146.02462482452393,1.0,248.65276288986206,111.23896193504333,0.0008687186054885387,273.64878129959106,88.31184101104736,1.0,441.4449601173401,121.60308742523193,1.0,205.9792059659958,241.65134239196777,1.0
1958,343.25018215179443,106.2442455291748,1.0,243.38050973415375,109.84329092502594,0.16328784823417664,264.094783782959,96.13800716400146,1.0,440.95409870147705,120.86834859848022,1.0,205.04474985599518,242.0269136428833,1.0
1959,374.02409529685974,122.57553493976593,1.0,236.19744351506233,109.72809731960297,0.6519286632537842,261.2214151620865,96.09924793243408,1.0,439.92495131492615,120.26308012008667,1.0,202.97743701934814,241.0672025680542,1.0
1960,376.19466066360474,126.19901967048645,1.0,234.9830355644226,109.44392573833466,0.08456523716449738,259.0199007987976,99.19974708557129,1.0,439.649302482605,120.18929147720337,1.0,202.52298974990845,242.06983041763306,1.0
1961,375.8887279033661,127.87833571434021,1.0,381.5076575279236,128.41814160346985,0.024251487106084824,266.2489004135132,104.49248266220093,1.0,439.527939081192,120.29279279708862,1.0,202.86184215545654,242.82892751693726,1.0
1962,378.8665738105774,135.12980365753174,1.0,383.9035310745239,133.27398431301117,0.015738017857074738,271.44340443611145,117.91361331939697,1.0,440.18914699554443,120.23427724838257,1.0,202.64651918411255,243.1451940536499,1.0
1963,380.55910271406174,138.73585271835327,1.0,384.9052610397339,136.81852674484253,0.004381094593554735,272.38639974594116,130.87911987304688,1.0,439.85714745521545,120.34889078140259,1.0,202.7946057319641,243.05642127990723,1.0
1964,380.1409339904785,145.12151193618774,1.0,240.70632123947144,133.7231549024582,0.003551536938175559,275.39168804883957,144.2934865951538,1.0,439.50041484832764,120.38227415084839,1.0,203.3736572265625,242.8067226409912,1.0
1965,380.263321518898,150.68256282806396,1.0,240.34614253044128,141.52858638763428,0.9999877214431763,283.9903583964333,157.51671409606934,1.0,439.8698716163635,120.73938417434692,1.0,203.0548243522644,243.26053428649902,1.0
1966,380.3083485066891,156.953351020813,1.0,239.9922318458557,147.11572682857513,0.9999946355819702,287.9605438709259,163.66560554504395,1.0,440.78647470474243,121.03386402130127,1.0,202.02334690093994,243.4181261062622,1.0
1967,380.8290826678276,164.63406372070312,1.0,240.5450050830841,163.0229880809784,0.9999275207519531,290.75034284591675,181.41405200958252,1.0,440.71121549606323,121.31673049926758,1.0,202.87100839614868,243.12475442886353,1.0
1968,380.62410163879395,170.3170943260193,1.0,242.99595403671265,165.69405472278595,1.0,296.13155937194824,182.62672901153564,1.0,441.3785948753357,121.89131593704224,1.0,202.92552518844604,243.2503161430359,1.0
1969,380.80301654338837,174.74688720703125,1.0,244.6790776848793,165.06466007232666,1.0,294.422865152359,178.7720341682434,1.0,441.18446350097656,121.55443239212036,1.0,202.21903562545776,243.05665016174316,1.0
1970,381.1210458278656,180.6647071838379,1.0,244.8804349899292,167.18328642845154,1.0,294.2982692718506,179.95614290237427,1.0,440.96102571487427,122.05099868774414,1.0,202.21296644210815,243.08023071289062,1.0
1971,380.6982755661011,183.25307869911194,1.0,247.95087361335754,167.35207080841064,1.0,293.42423582077026,164.53808879852295,1.0,440.79566049575806,121.48052501678467,1.0,201.68336296081543,243.10335111618042,1.0
1972,379.92890882492065,177.40974617004395,1.0,254.1436038017273,166.26656436920166,1.0,294.9481120109558,135.4274435043335,1.0,441.35296726226807,122.29127216339111,1.0,201.85447025299072,241.88622617721558,1.0
1973,354.0090374946594,109.9902914762497,1.0,254.82461833953857,164.68126106262207,1.0,294.3219666481018,112.53568601608276,1.0,439.26133465766907,121.55122661590576,1.0,202.45497035980225,241.88258838653564,1.0
1974,366.5173943042755,131.6634612083435,1.0,251.20837742090225,155.39192259311676,0.9999994039535522,277.3705863952637,112.05364751815796,1.0,439.1430559158325,120.61800289154053,1.0,205.0942586660385,242.9605860710144,1.0
1975,368.7075090408325,137.44687795639038,1.0,248.352605342865,141.73758268356323,1.0,279.57142329216003,105.79610681533813,1.0,439.63113832473755,121.46207332611084,1.0,203.64359664916992,241.54470586776733,1.0
1976,369.3118705749512,138.83429718017578,1.0,241.8888282775879,101.10513460636139,0.9582135677337646,274.8801851272583,97.48375463485718,1.0,439.2818760871887,121.41522407531738,1.0,236.71610510349274,244.26374340057373,1.0
1977,369.37601613998413,143.0410099029541,1.0,229.7072252035141,113.0213737487793,1.0,254.31084728240967,106.27736902236938,1.0,439.1136167049408,120.7367296218872,1.0,224.18666076660156,243.25512075424194,1.0
1978,367.5287175178528,146.71601724624634,1.0,232.54994249343872,122.34471273422241,0.0007110345177352428,250.04955673217773,111.12782669067383,1.0,439.10055923461914,120.81455278396606,1.0,231.72507286071777,243.97403383255005,1.0
1979,360.8745903968811,149.47216534614563,1.0,365.7105449438095,149.36964190006256,0.0007291363435797393,246.94666051864624,98.6373438835144,1.0,440.16467571258545,120.24830627441406,1.0,230.96286296844482,244.2048978805542,1.0
1980,358.52785897254944,148.87527751922607,1.0,364.7455427646637,149.20862329006195,0.00090887799160555,241.05083107948303,86.75532627105713,1.0,440.5909881591797,120.03139448165894,1.0,218.73162317276,242.33588409423828,1.0
1981,333.8887734413147,97.38094186782837,1.0,337.0288300514221,97.20489192008972,0.028326643630862236,235.31741523742676,76.86191368103027,1.0,440.939706325531,119.98678517341614,1.0,200.17944383621216,241.59584951400757,1.0
1982,338.060998916626,116.63148736953735,1.0,460.2866832613945,120.90882968902588,7.399265450658277e-05,235.5180926322937,83.25601482391357,1.0,441.09202671051025,120.40408229827881,1.0,193.18134593963623,241.05739212036133,1.0
1983,346.7626132965088,119.81290602684021,1.0,352.63066959381104,118.91928935050964,0.012425253167748451,227.1484637260437,84.3571891784668,1.0,440.2084970474243,120.0588812828064,1.0,205.10587060451508,241.13643312454224,1.0
1984,345.43368101119995,122.85587310791016,1.0,269.4394963979721,482.89282274246216,0.001132232486270368,237.07335650920868,83.15547800064087,1.0,438.52209281921387,120.71419143676758,1.0,199.50792598724365,240.86289739608765,1.0
1985,344.8220019340515,125.08436298370361,1.0,352.2132797241211,124.64560317993164,0.000857973878737539,237.80125415325165,90.89025640487671,1.0,438.05756878852844,121.55166912078857,1.0,200.76402187347412,239.7709321975708,1.0
1986,345.12994050979614,127.57329034805298,1.0,352.83344650268555,129.2167956829071,0.0019329037750139832,227.04799926280975,102.2191801071167,1.0,438.29391264915466,121.43114614486694,1.0,187.1516713500023,240.76810765266418,0.9999984502792358
1987,345.41175508499146,129.73614501953125,1.0,352.11478424072266,130.95647621154785,0.005090983118861914,224.02341413497925,111.944993019104,1.0,439.18886828422546,120.90742254257202,1.0,213.93384420871735,241.63854265213013,1.0
